Source,Target
5578,ID31950682
5578,ID10465550
5578,ID41248444
5578,ID56981384
5578,ID93197414
5578,ID20157642
5581,ID19963861
5581,ID97206937
5581,ID79187517
5581,ID63415020
5581,ID61465286
5581,ID59760800
5613,ID11568416
5613,ID12727090
5613,ID22896858
5613,ID27130149
5613,ID65595774
5613,ID05991496
5617,ID03137770
5617,ID56437702
5617,ID38275681
5617,ID40728189
5617,ID68978857
5617,ID93302247
5619,ID21977512
5619,ID53511297
5619,ID12449564
5619,ID97169601
5619,ID57411460
5619,ID64220025
5670,ID48422470
5670,ID54547359
5670,ID04846882
5670,ID77652483
5670,ID80871111
5670,ID52824488
5681,ID57978417
5681,ID96154386
5681,ID19375759
5681,ID60095207
5681,ID59366832
5681,ID06843835
5711,ID43248075
5711,ID60507252
5711,ID66103275
5711,ID64433447
5711,ID28618965
5711,ID98786837
5721,ID18213619
5721,ID20583529
5721,ID57579385
5721,ID66461560
5721,ID54496575
5721,ID74867610
5728,ID97855092
5728,ID27294171
5728,ID92194460
5728,ID40569321
5728,ID29583654
5728,ID32786510
5762,ID10766628
5762,ID26457810
5762,ID64372543
5762,ID58535978
5762,ID80383077
5762,ID17808933
5791,ID40319925
5791,ID87110947
5791,ID78457740
5791,ID81804601
5791,ID86829019
5791,ID85886484
5800,ID50444384
5800,ID99194283
5800,ID93922106
5800,ID29567013
5800,ID11213741
5800,ID10213842
5805,ID74958156
5805,ID95769083
5805,ID71636896
5805,ID79492446
5805,ID66564937
5805,ID66497310
5818,ID63547411
5818,ID61964591
5818,ID73743360
5818,ID63167401
5818,ID08655408
5818,ID60535445
5820,ID69777866
5820,ID93385766
5820,ID93170986
5820,ID46202991
5820,ID91432495
5820,ID13057244
5839,ID81041957
5839,ID49305920
5839,ID69203111
5839,ID59965501
5839,ID75756515
5839,ID55491510
5841,ID96173168
5841,ID26909904
5841,ID89131351
5841,ID25669665
5841,ID04891241
5841,ID91120920
5845,ID51750235
5845,ID60027318
5845,ID38004744
5845,ID09728078
5845,ID71850587
5845,ID03502776
5860,ID33864287
5860,ID18213619
5860,ID58135234
5860,ID53550870
5860,ID77396297
5860,ID49303996
5898,ID10766628
5898,ID21070145
5898,ID74024770
5898,ID59326504
5898,ID21922027
5898,ID81513230
5899,ID09092043
5899,ID44860223
5899,ID28573956
5899,ID79317848
5899,ID28463670
5899,ID79722647
5932,ID88579256
5932,ID31119798
5932,ID92967583
5932,ID36022503
5932,ID65810030
5932,ID21934738
5955,ID27430736
5955,ID14741935
5955,ID42303837
5955,ID91066635
5955,ID33045949
5955,ID08167605
5959,ID60547815
5959,ID87443719
5959,ID75451974
5959,ID31642807
5959,ID37588335
5959,ID50998851
5972,ID32473677
5972,ID67574786
5972,ID78626553
5972,ID58189712
5972,ID52744875
5972,ID51894286
5975,ID11568416
5975,ID33723662
5975,ID52151502
5975,ID03486321
5975,ID90520066
5975,ID56593620
6000,ID20583529
6000,ID76230751
6000,ID24405936
6000,ID02395355
6000,ID72662891
6000,ID17196744
6006,ID48918281
6006,ID75451974
6006,ID26245690
6006,ID42956315
6006,ID50616687
6006,ID48238983
6011,ID61657199
6011,ID10732843
6011,ID00697276
6011,ID79806175
6011,ID85068732
6011,ID85355636
6014,ID35226988
6014,ID06711101
6014,ID05571018
6014,ID75548834
6014,ID70927280
6014,ID09362133
6026,ID09092043
6026,ID18335724
6026,ID44860223
6026,ID58906803
6026,ID22715698
6026,ID10127255
6039,ID16181272
6039,ID94632807
6039,ID35620875
6039,ID46519962
6039,ID92354429
6039,ID40023920
6042,ID11929225
6042,ID76941795
6042,ID35995022
6042,ID68414768
6042,ID26412775
6042,ID70808233
6043,ID82491705
6043,ID35563513
6043,ID55478668
6043,ID51191414
6043,ID23974403
6043,ID45276802
6053,ID76230751
6053,ID64641749
6053,ID17196744
6053,ID02395355
6053,ID25151207
6053,ID00818935
6054,ID38465148
6054,ID40508390
6054,ID43224641
6054,ID16026812
6054,ID17234260
6054,ID74373951
6059,ID16014628
6059,ID20757185
6059,ID21324262
6059,ID90399071
6059,ID03548300
6059,ID75933384
6063,ID69876811
6063,ID42582021
6063,ID20868922
6063,ID65705112
6063,ID22910032
6063,ID47940832
6079,ID49305920
6079,ID82897149
6079,ID16894242
6079,ID91448425
6079,ID25250468
6079,ID07539212
6085,ID03137770
6085,ID64613550
6085,ID08390447
6085,ID52945673
6085,ID01216353
6085,ID48602573
6110,ID81178896
6110,ID16407158
6110,ID48574405
6110,ID64796747
6110,ID53142560
6110,ID95285182
6117,ID18727536
6117,ID44601772
6117,ID02545013
6117,ID90023789
6117,ID00020272
6117,ID13003401
6125,ID36832251
6125,ID25865180
6125,ID14741935
6125,ID91778306
6125,ID60048463
6125,ID30409049
6144,ID03137770
6144,ID38275681
6144,ID65057809
6144,ID13162864
6144,ID88704153
6144,ID19568292
6150,ID85268652
6150,ID48464092
6150,ID84252025
6150,ID24739241
6150,ID96095756
6150,ID55674780
6164,ID69464236
6164,ID33789930
6164,ID77840784
6164,ID85728880
6164,ID30289431
6164,ID44752783
6178,ID59307461
6178,ID40266366
6178,ID75571674
6178,ID62150498
6178,ID92806430
6178,ID58257344
6183,ID23482413
6183,ID20757185
6183,ID86493494
6183,ID09311260
6183,ID21324262
6183,ID74183239
6200,ID27297731
6200,ID41310762
6200,ID89086022
6200,ID70516102
6200,ID85620533
6200,ID07329981
6206,ID24190129
6206,ID01319449
6206,ID49305920
6206,ID07996311
6206,ID46618168
6206,ID60460944
6212,ID08950314
6212,ID99962661
6212,ID58880610
6212,ID40740947
6212,ID82990862
6212,ID69198648
6223,ID74958156
6223,ID66497310
6223,ID66564937
6223,ID99407542
6223,ID36765582
6223,ID95769083
6269,ID73002757
6269,ID97117331
6269,ID40591879
6269,ID55492318
6269,ID20788021
6269,ID23013273
6279,ID16986472
6279,ID93385766
6279,ID87110947
6279,ID38954267
6279,ID10437796
6279,ID21181362
6285,ID51488340
6285,ID05515728
6285,ID52284938
6285,ID09399429
6285,ID64206384
6285,ID61324326
6292,ID24675846
6292,ID56037231
6292,ID86364376
6292,ID48142947
6292,ID16074535
6292,ID43204786
6300,ID63743790
6300,ID93544363
6300,ID01755963
6300,ID33207889
6300,ID88902406
6300,ID12648828
6303,ID24350002
6303,ID29922475
6303,ID86261222
6303,ID70930579
6303,ID08928258
6303,ID23772765
6304,ID76230751
6304,ID20751702
6304,ID55648845
6304,ID59374965
6304,ID17196744
6304,ID50250014
6305,ID68117417
6305,ID77921480
6305,ID99187670
6305,ID08499389
6305,ID66033584
6305,ID57689872
6312,ID96969441
6312,ID76059811
6312,ID42405285
6312,ID90575875
6312,ID03851069
6312,ID92436071
6324,ID18213619
6324,ID19624327
6324,ID30307595
6324,ID49941786
6324,ID73986345
6324,ID54311847
6376,ID27297731
6376,ID41310762
6376,ID32444790
6376,ID52010164
6376,ID61197448
6376,ID59224857
6377,ID42978212
6377,ID43248075
6377,ID29368794
6377,ID42265072
6377,ID25464615
6377,ID32042041
6408,ID48414987
6408,ID43779574
6408,ID11525623
6408,ID22023487
6408,ID04089571
6408,ID16515644
6424,ID58736069
6424,ID93385766
6424,ID37010563
6424,ID55749972
6424,ID48472000
6424,ID58086833
6429,ID32347586
6429,ID49929328
6429,ID09933974
6429,ID00451110
6429,ID14115657
6429,ID77065579
6436,ID14497000
6436,ID07574556
6436,ID23859562
6436,ID72336161
6436,ID05497735
6436,ID60294772
6459,ID68928451
6459,ID23482413
6459,ID86699099
6459,ID19294084
6459,ID05331464
6459,ID93854252
6470,ID27702889
6470,ID98542967
6470,ID28982618
6470,ID39463869
6470,ID35748198
6470,ID02820509
6478,ID96173168
6478,ID29922475
6478,ID26909904
6478,ID40557420
6478,ID50185489
6478,ID61569698
6484,ID54325457
6484,ID25816676
6484,ID56071326
6484,ID73654197
6484,ID48466432
6484,ID57036144
6523,ID16014628
6523,ID67942858
6523,ID79103323
6523,ID88452885
6523,ID53962655
6523,ID84558249
6552,ID96173168
6552,ID72637896
6552,ID26909904
6552,ID51676620
6552,ID79853377
6552,ID09815498
6555,ID41310762
6555,ID66631674
6555,ID52046311
6555,ID17409765
6555,ID52294467
6555,ID31781877
6583,ID27267451
6583,ID68135612
6583,ID12968561
6583,ID55201018
6583,ID25317787
6583,ID31868190
6616,ID01485180
6616,ID91956986
6616,ID75451974
6616,ID30954909
6616,ID24207705
6616,ID52534318
6634,ID26871469
6634,ID27716350
6634,ID62173261
6634,ID09294353
6634,ID87909837
6634,ID47920113
6638,ID69203111
6638,ID43248075
6638,ID44686006
6638,ID17490847
6638,ID03541111
6638,ID19127853
6643,ID27267451
6643,ID48309178
6643,ID49883149
6643,ID38099521
6643,ID14400258
6643,ID28471796
6646,ID96173168
6646,ID79853377
6646,ID42956295
6646,ID59841543
6646,ID09815498
6646,ID82214922
6670,ID54541423
6670,ID38516754
6670,ID88764689
6670,ID00496337
6670,ID63073115
6670,ID26182687
6677,ID41644253
6677,ID37406539
6677,ID87313699
6677,ID44558229
6677,ID70064896
6677,ID10667148
6683,ID51488340
6683,ID05515728
6683,ID20537203
6683,ID61324326
6683,ID68580637
6683,ID05884181
6696,ID75451974
6696,ID52620881
6696,ID37588335
6696,ID96280587
6696,ID83682603
6696,ID50998851
6699,ID60547815
6699,ID75451974
6699,ID68136395
6699,ID93786750
6699,ID48090599
6699,ID87768439
6700,ID29942901
6700,ID10012765
6700,ID90529358
6700,ID78513612
6700,ID96307106
6700,ID90491590
6716,ID20583529
6716,ID56892775
6716,ID20789400
6716,ID90133254
6716,ID14022291
6716,ID04207072
6739,ID55943893
6739,ID85268652
6739,ID70088139
6739,ID61334355
6739,ID85170860
6739,ID80873534
6747,ID68928451
6747,ID60938158
6747,ID36900798
6747,ID84425513
6747,ID29383623
6747,ID20347626
6781,ID53279747
6781,ID30274044
6781,ID65641521
6781,ID54327846
6781,ID80504941
6781,ID89491132
6786,ID74958156
6786,ID34937579
6786,ID03843766
6786,ID98895883
6786,ID17727098
6786,ID22979261
6789,ID39455497
6789,ID35494236
6789,ID56017833
6789,ID95087931
6789,ID41941879
6789,ID26288693
6804,ID22401231
6804,ID48768526
6804,ID59167040
6804,ID93860288
6804,ID94339135
6804,ID92617885
6834,ID35776622
6834,ID33366856
6834,ID08952106
6834,ID19121787
6834,ID16563509
6834,ID75078883
6858,ID22601337
6858,ID29147577
6858,ID79285315
6858,ID38418318
6858,ID67795085
6858,ID45934834
6872,ID79479398
6872,ID36832251
6872,ID49222745
6872,ID28209268
6872,ID41417875
6872,ID31898532
6885,ID67574786
6885,ID67065573
6885,ID55751129
6885,ID34430226
6885,ID72428181
6885,ID09541908
6895,ID88395702
6895,ID14290488
6895,ID53361795
6895,ID19899206
6895,ID21129189
6895,ID34971459
6934,ID09092043
6934,ID44860223
6934,ID44979854
6934,ID99103735
6934,ID02605893
6934,ID28449003
6944,ID32473677
6944,ID63941267
6944,ID52881708
6944,ID48194873
6944,ID14462801
6944,ID51277575
6957,ID10766628
6957,ID22056025
6957,ID40337264
6957,ID39521877
6957,ID53237118
6957,ID05359547
6965,ID84546112
6965,ID33512545
6965,ID49676170
6965,ID32581451
6965,ID53551983
6965,ID06417196
6966,ID43248075
6966,ID20936982
6966,ID26563911
6966,ID50347254
6966,ID75679733
6966,ID49783765
6969,ID93385766
6969,ID35310281
6969,ID53165536
6969,ID57978417
6969,ID21857763
6969,ID85173050
7008,ID21977512
7008,ID00801117
7008,ID15149252
7008,ID49862826
7008,ID66304148
7008,ID99066429
7010,ID43248075
7010,ID20936982
7010,ID50347254
7010,ID84650960
7010,ID24061294
7010,ID18348518
7019,ID10766628
7019,ID19571847
7019,ID59326504
7019,ID14191531
7019,ID63821865
7019,ID35982209
7045,ID80180374
7045,ID32365593
7045,ID53934450
7045,ID59298471
7045,ID41475411
7045,ID71015998
7053,ID74958156
7053,ID42769554
7053,ID84145798
7053,ID55706524
7053,ID63522979
7053,ID46317068
7071,ID69777866
7071,ID93385766
7071,ID93170986
7071,ID46202991
7071,ID91432495
7071,ID13057244
7120,ID73615343
7120,ID60492061
7120,ID32894823
7120,ID55465555
7120,ID45374334
7120,ID61017860
7156,ID99361449
7156,ID05304275
7156,ID33094853
7156,ID10779373
7156,ID19466815
7156,ID58507480
7172,ID82491705
7172,ID17913680
7172,ID84694413
7172,ID51191414
7172,ID35563513
7172,ID29220180
7177,ID38516754
7177,ID62878800
7177,ID37529172
7177,ID10144591
7177,ID90611010
7177,ID22826475
7184,ID80180374
7184,ID67943094
7184,ID66843870
7184,ID44186947
7184,ID10731348
7184,ID61079447
7188,ID18120783
7188,ID38516754
7188,ID19221077
7188,ID73151492
7188,ID57204164
7188,ID52346072
7203,ID24350002
7203,ID19069416
7203,ID29922475
7203,ID08213167
7203,ID26127620
7203,ID08493973
7215,ID83533057
7215,ID87110947
7215,ID61132495
7215,ID03194102
7215,ID83659160
7215,ID89318966
7218,ID31260602
7218,ID69777866
7218,ID98077176
7218,ID96124034
7218,ID77957086
7218,ID32239390
7223,ID23482413
7223,ID56037231
7223,ID45028477
7223,ID41797618
7223,ID80985375
7223,ID34064336
7228,ID83533057
7228,ID87110947
7228,ID03194102
7228,ID83659160
7228,ID90763132
7228,ID61132495
7257,ID67574786
7257,ID13077671
7257,ID52744875
7257,ID34430226
7257,ID22058872
7257,ID30173818
7276,ID93544363
7276,ID03706740
7276,ID49750933
7276,ID27640684
7276,ID86737889
7276,ID25536850
7277,ID20583529
7277,ID08072376
7277,ID11135388
7277,ID85114641
7277,ID61144755
7277,ID13742914
7287,ID71238805
7287,ID75451974
7287,ID41151543
7287,ID56644787
7287,ID57205358
7287,ID34038972
7288,ID75563707
7288,ID82491705
7288,ID17290428
7288,ID55388780
7288,ID56892510
7288,ID12377010
7290,ID99730234
7290,ID69003762
7290,ID79139675
7290,ID68781738
7290,ID83586679
7290,ID53577695
7306,ID14807860
7306,ID01059570
7306,ID13185781
7306,ID35540535
7306,ID96711658
7306,ID98343065
7322,ID35776622
7322,ID12252725
7322,ID48379172
7322,ID62245340
7322,ID40966691
7322,ID73803296
7332,ID29922475
7332,ID81068896
7332,ID77492570
7332,ID76657975
7332,ID17037438
7332,ID90096740
7338,ID05233588
7338,ID96538506
7338,ID25711039
7338,ID85550581
7338,ID53067580
7338,ID83478486
7349,ID61657199
7349,ID91930142
7349,ID15566766
7349,ID00697276
7349,ID97375547
7349,ID63607303
7355,ID64598858
7355,ID32699469
7355,ID71226582
7355,ID33973868
7355,ID27113539
7355,ID13886449
7359,ID75451974
7359,ID31642807
7359,ID37588335
7359,ID96280587
7359,ID83682603
7359,ID50998851
7371,ID35776622
7371,ID16563509
7371,ID28521970
7371,ID03055138
7371,ID19109861
7371,ID90209253
7395,ID20757185
7395,ID86493494
7395,ID76788093
7395,ID67035952
7395,ID74183239
7395,ID94381530
7400,ID35776622
7400,ID07339038
7400,ID42200375
7400,ID46743489
7400,ID76647710
7400,ID04129402
7415,ID87110947
7415,ID42160486
7415,ID53469156
7415,ID48897749
7415,ID92184282
7415,ID38953257
7417,ID11568416
7417,ID20583529
7417,ID99058771
7417,ID73091597
7417,ID56055078
7417,ID57579385
7441,ID29922475
7441,ID89118513
7441,ID78891230
7441,ID92307332
7441,ID95295848
7441,ID73172442
7445,ID74958156
7445,ID23179369
7445,ID56201276
7445,ID17727098
7445,ID35157440
7445,ID63522979
7447,ID44686006
7447,ID84546112
7447,ID41229578
7447,ID33512545
7447,ID49217442
7447,ID27576777
7448,ID57978417
7448,ID99333761
7448,ID74463945
7448,ID95213217
7448,ID71361467
7448,ID01034123
7455,ID90182903
7455,ID96173168
7455,ID48768526
7455,ID62816201
7455,ID75964886
7455,ID27197241
7507,ID35776622
7507,ID85251734
7507,ID55185807
7507,ID42872420
7507,ID28429890
7507,ID33335828
7512,ID22768508
7512,ID69203111
7512,ID44686006
7512,ID17490847
7512,ID19127853
7512,ID36281558
7514,ID51488340
7514,ID05515728
7514,ID68947638
7514,ID51355647
7514,ID40332856
7514,ID38088774
7541,ID48414987
7541,ID87310923
7541,ID80092657
7541,ID37112759
7541,ID29200015
7541,ID35438815
7544,ID11568416
7544,ID20583529
7544,ID73091597
7544,ID99058771
7544,ID60967624
7544,ID23174843
7547,ID73615343
7547,ID80118811
7547,ID68919268
7547,ID11282769
7547,ID84529958
7547,ID88073487
7556,ID48414987
7556,ID97448012
7556,ID16018410
7556,ID59206299
7556,ID00609437
7556,ID57631980
7559,ID96173168
7559,ID48414987
7559,ID97448012
7559,ID84940917
7559,ID20501727
7559,ID57631980
7563,ID59307461
7563,ID73492449
7563,ID02091292
7563,ID27297827
7563,ID91642789
7563,ID81877482
7618,ID83533057
7618,ID87110947
7618,ID61132495
7618,ID03194102
7618,ID83659160
7618,ID89318966
7641,ID27702889
7641,ID41204226
7641,ID98542967
7641,ID65145538
7641,ID35748198
7641,ID02820509
7642,ID05233588
7642,ID23255514
7642,ID87768301
7642,ID51227942
7642,ID09879552
7642,ID38954818
7651,ID96173168
7651,ID09586607
7651,ID83770210
7651,ID74294894
7651,ID45187793
7651,ID08781720
7680,ID75586998
7680,ID24207705
7680,ID30954909
7680,ID43762808
7680,ID22403226
7680,ID22351218
7700,ID84546112
7700,ID00868807
7700,ID29664085
7700,ID37962590
7700,ID49113581
7700,ID89018208
7717,ID93544363
7717,ID63913365
7717,ID01755963
7717,ID88902406
7717,ID33207889
7717,ID92867875
7719,ID01854632
7719,ID94693479
7719,ID82653466
7719,ID27267212
7719,ID41900955
7719,ID24151633
7724,ID29922475
7724,ID18213619
7724,ID19624327
7724,ID99373603
7724,ID10698960
7724,ID91518003
7736,ID74958156
7736,ID79061804
7736,ID72336161
7736,ID81602186
7736,ID71753189
7736,ID56201276
7744,ID57546558
7744,ID89906097
7744,ID69456306
7744,ID67525765
7744,ID00086649
7744,ID83512719
7755,ID85268652
7755,ID34971459
7755,ID05940945
7755,ID96402383
7755,ID99128526
7755,ID79849117
7787,ID41310762
7787,ID51961728
7787,ID48379172
7787,ID93769350
7787,ID98984213
7787,ID39467430
7798,ID95583608
7798,ID18120007
7798,ID70431376
7798,ID29097877
7798,ID21929674
7798,ID45331714
7808,ID52859640
7808,ID86364376
7808,ID88785975
7808,ID63003121
7808,ID39586058
7808,ID69823056
7820,ID44595553
7820,ID16254191
7820,ID03213862
7820,ID57015689
7820,ID23220900
7820,ID94392482
7830,ID64870362
7830,ID69549441
7830,ID19010887
7830,ID99638458
7830,ID93978685
7830,ID97879767
7831,ID72336161
7831,ID61657199
7831,ID18832031
7831,ID28487082
7831,ID36107992
7831,ID99041091
7856,ID01755963
7856,ID90050512
7856,ID26334786
7856,ID47291114
7856,ID25720499
7856,ID28663978
7884,ID72336161
7884,ID05497735
7884,ID04901257
7884,ID08576040
7884,ID82787415
7884,ID31023921
7913,ID11568416
7913,ID96173168
7913,ID77347041
7913,ID54203043
7913,ID49948878
7913,ID39565903
7939,ID01854632
7939,ID24962362
7939,ID19524455
7939,ID90400215
7939,ID87595090
7939,ID46784180
7954,ID87110947
7954,ID08721052
7954,ID61132495
7954,ID21181362
7954,ID25369451
7954,ID10437796
7957,ID95583608
7957,ID18938134
7957,ID79645601
7957,ID77310846
7957,ID63183001
7957,ID81776309
7962,ID20583529
7962,ID11568416
7962,ID77064156
7962,ID22896858
7962,ID04207072
7962,ID98648108
7969,ID01854632
7969,ID12489006
7969,ID87595090
7969,ID28480631
7969,ID08901345
7969,ID89788424
7977,ID35776622
7977,ID50619358
7977,ID06813931
7977,ID02058694
7977,ID32144157
7977,ID16684546
8000,ID86723282
8000,ID40319925
8000,ID07432825
8000,ID87110947
8000,ID86829019
8000,ID85886484
8005,ID24730307
8005,ID82491705
8005,ID30704695
8005,ID40685574
8005,ID42135232
8005,ID91325864
8019,ID29005433
8019,ID09092043
8019,ID84297187
8019,ID57367735
8019,ID41315577
8019,ID77711601
8024,ID18558213
8024,ID82491705
8024,ID37050990
8024,ID52813868
8024,ID91325864
8024,ID02353859
8035,ID13969188
8035,ID72336161
8035,ID15947851
8035,ID26605665
8035,ID44685111
8035,ID20552532
8062,ID24730307
8062,ID82491705
8062,ID52813868
8062,ID47414113
8062,ID70936963
8062,ID91325864
8063,ID48142947
8063,ID89066191
8063,ID44745807
8063,ID39292460
8063,ID22819340
8063,ID26319588
8065,ID96173168
8065,ID27267451
8065,ID08463016
8065,ID22897379
8065,ID35481143
8065,ID99581876
8067,ID51961728
8067,ID43248075
8067,ID27416742
8067,ID71517121
8067,ID45055572
8067,ID89215490
8076,ID32347586
8076,ID20899219
8076,ID07422770
8076,ID14574475
8076,ID46648099
8076,ID70354975
8077,ID49305920
8077,ID98645948
8077,ID23413724
8077,ID27548367
8077,ID43921646
8077,ID30828126
8085,ID68117417
8085,ID41877463
8085,ID52529182
8085,ID17164377
8085,ID86119953
8085,ID62740109
8099,ID69777866
8099,ID32647931
8099,ID31260602
8099,ID96124034
8099,ID02651717
8099,ID59542924
8100,ID44686006
8100,ID48979735
8100,ID63124231
8100,ID13390634
8100,ID74910595
8100,ID19859963
8132,ID96969441
8132,ID97792378
8132,ID74923208
8132,ID24335435
8132,ID66676026
8132,ID45963140
8162,ID27430736
8162,ID14741935
8162,ID99968857
8162,ID85993637
8162,ID91778306
8162,ID06162920
8169,ID99730234
8169,ID53568148
8169,ID94164586
8169,ID83586679
8169,ID36778477
8169,ID69210904
8190,ID83067120
8190,ID51538298
8190,ID01208738
8190,ID01789037
8190,ID75709474
8190,ID07607193
8203,ID62473443
8203,ID97576286
8203,ID71043948
8203,ID78849550
8203,ID64454848
8203,ID59627406
8232,ID18213619
8232,ID56037231
8232,ID64495242
8232,ID49941786
8232,ID42279311
8232,ID62617644
8254,ID18727536
8254,ID10596136
8254,ID84326195
8254,ID13003401
8254,ID30022029
8254,ID35807378
8282,ID43240127
8282,ID69464236
8282,ID15358736
8282,ID03140199
8282,ID03916451
8282,ID12048583
8295,ID36080129
8295,ID02718705
8295,ID94308339
8295,ID65781534
8295,ID90409107
8295,ID61240992
8304,ID49305920
8304,ID33789930
8304,ID02691058
8304,ID89644296
8304,ID70175514
8304,ID26336437
8321,ID69777866
8321,ID31260602
8321,ID36920100
8321,ID22426902
8321,ID33799197
8321,ID96124034
8345,ID73353411
8345,ID22601337
8345,ID73639458
8345,ID43481167
8345,ID70930579
8345,ID61849267
8352,ID49305920
8352,ID33789930
8352,ID75505916
8352,ID32677649
8352,ID96173155
8352,ID81578190
8365,ID29922475
8365,ID02438745
8365,ID83240752
8365,ID71209630
8365,ID17037438
8365,ID90096740
8367,ID29922475
8367,ID02438745
8367,ID83240752
8367,ID71209630
8367,ID17037438
8367,ID90096740
8370,ID27702889
8370,ID98330262
8370,ID35331542
8370,ID80016349
8370,ID27856447
8370,ID54772341
8376,ID53319026
8376,ID82491705
8376,ID70158454
8376,ID94446851
8376,ID82901580
8376,ID91392319
8380,ID11568416
8380,ID76230751
8380,ID68279713
8380,ID33723662
8380,ID66329378
8380,ID55648845
8383,ID11568416
8383,ID86675256
8383,ID15873940
8383,ID70186176
8383,ID72054365
8383,ID00424013
8398,ID64598858
8398,ID60822251
8398,ID32699469
8398,ID47196853
8398,ID11796877
8398,ID34046657
8415,ID76230751
8415,ID66329378
8415,ID17196744
8415,ID46711434
8415,ID44301310
8415,ID53962655
8425,ID85907009
8425,ID44521747
8425,ID76735733
8425,ID47043925
8425,ID34085053
8425,ID76825956
8452,ID86782380
8452,ID53714569
8452,ID04831652
8452,ID31367417
8452,ID79633241
8452,ID66957502
8453,ID49305920
8453,ID24190129
8453,ID21680217
8453,ID99455811
8453,ID93652778
8453,ID31420063
8455,ID45907793
8455,ID50444384
8455,ID47813051
8455,ID21386025
8455,ID72750238
8455,ID76997778
8457,ID27702889
8457,ID10616736
8457,ID23057366
8457,ID94901312
8457,ID45083440
8457,ID69748522
8465,ID80190973
8465,ID45907793
8465,ID50444384
8465,ID78383763
8465,ID10723630
8465,ID52357926
8497,ID83533057
8497,ID87110947
8497,ID61132495
8497,ID89318966
8497,ID83659160
8497,ID03194102
8500,ID05676954
8500,ID64109450
8500,ID53667281
8500,ID26132265
8500,ID55040595
8500,ID60275299
8501,ID49305920
8501,ID01319449
8501,ID24190129
8501,ID60040900
8501,ID92919019
8501,ID84432826
8512,ID69464236
8512,ID92906632
8512,ID58420282
8512,ID71290732
8512,ID39463869
8512,ID98109360
8518,ID51488340
8518,ID42574337
8518,ID64637798
8518,ID40901060
8518,ID65644177
8518,ID30445262
8542,ID31950682
8542,ID15741156
8542,ID36437710
8542,ID49492932
8542,ID92166943
8542,ID57190849
8547,ID40945868
8547,ID65707442
8547,ID81559632
8547,ID35184070
8547,ID40111119
8547,ID29992616
8552,ID05233588
8552,ID60507252
8552,ID43248075
8552,ID55307242
8552,ID69671588
8552,ID45055572
8586,ID87110947
8586,ID21181362
8586,ID51894286
8586,ID34517108
8586,ID26011548
8586,ID52154495
8612,ID73353411
8612,ID12880528
8612,ID36920554
8612,ID75111133
8612,ID08693925
8612,ID80787907
8630,ID74958156
8630,ID25446565
8630,ID55706524
8630,ID99407542
8630,ID46317068
8630,ID22979261
8671,ID03137770
8671,ID40243882
8671,ID19471680
8671,ID07759594
8671,ID01216353
8671,ID30815710
8695,ID83765356
8695,ID53706405
8695,ID23002680
8695,ID41029526
8695,ID36093534
8695,ID54590097
8717,ID70508114
8717,ID87182101
8717,ID75093561
8717,ID66564043
8717,ID95619760
8717,ID34093470
8741,ID83639029
8741,ID76884053
8741,ID15683936
8741,ID97000289
8741,ID87860183
8741,ID54549874
8770,ID99730234
8770,ID27358890
8770,ID33862186
8770,ID87697586
8770,ID77253154
8770,ID84551905
8773,ID27297731
8773,ID41310762
8773,ID39158507
8773,ID32444790
8773,ID44921325
8773,ID07329981
8780,ID49305920
8780,ID24190129
8780,ID01319449
8780,ID92919019
8780,ID44375870
8780,ID84432826
8781,ID29922475
8781,ID33615979
8781,ID87921058
8781,ID61985976
8781,ID47053218
8781,ID00819833
8785,ID07225888
8785,ID27604162
8785,ID16254191
8785,ID39047011
8785,ID73821394
8785,ID56608571
8795,ID75451974
8795,ID31642807
8795,ID37588335
8795,ID96280587
8795,ID83682603
8795,ID50998851
8796,ID80859121
8796,ID58736069
8796,ID61185580
8796,ID57015689
8796,ID91325864
8796,ID58086833
8805,ID07574556
8805,ID23859562
8805,ID72336161
8805,ID90793587
8805,ID68982319
8805,ID08576040
8807,ID57978417
8807,ID94587349
8807,ID60719460
8807,ID22029217
8807,ID91650007
8807,ID76419132
8810,ID51488340
8810,ID05515728
8810,ID07137744
8810,ID79835683
8810,ID95939118
8810,ID27853279
8813,ID16899140
8813,ID30954909
8813,ID24207705
8813,ID27390106
8813,ID52534318
8813,ID28767952
8815,ID37680980
8815,ID06880002
8815,ID49809172
8815,ID85444480
8815,ID95966579
8815,ID22589132
8819,ID71238805
8819,ID75451974
8819,ID77906632
8819,ID56644787
8819,ID41151543
8819,ID57205358
8832,ID06711101
8832,ID73353411
8832,ID12880528
8832,ID42421680
8832,ID51682906
8832,ID35301755
8864,ID53916359
8864,ID67574786
8864,ID03495096
8864,ID38954267
8864,ID05184618
8864,ID81842761
8890,ID41310762
8890,ID27297731
8890,ID39158507
8890,ID41774670
8890,ID30457035
8890,ID42443414
8896,ID72336161
8896,ID19296539
8896,ID10936287
8896,ID20243429
8896,ID66184381
8896,ID31023921
8903,ID11568416
8903,ID20583529
8903,ID91175641
8903,ID79389550
8903,ID10349698
8903,ID33723662
8905,ID35776622
8905,ID07339038
8905,ID48379172
8905,ID47517432
8905,ID06813931
8905,ID57220423
8906,ID93544363
8906,ID63913365
8906,ID01755963
8906,ID33207889
8906,ID70432239
8906,ID98610527
8920,ID49305920
8920,ID01319449
8920,ID24190129
8920,ID95347937
8920,ID34513086
8920,ID49016387
